raw_affiliation_string;openalex_work_id;openalex_country;openalex_display_name;matched_country
EyeSeeTea, Delta Place, 27 Bath Road, Cheltenham, Gloucestershire GL53 7TH, United Kingdom;https://openalex.org/W2792803858;;EyeSeeTea, Delta Place, 27 Bath Road, Cheltenham, Gloucestershire GL53 7TH, United Kingdom;GB
Harvard University ,;https://openalex.org/W2154820696;;Harvard University ,;US
Analyse Linguistique Profonde à Grande Echelle;https://openalex.org/W1552062513;;Analyse Linguistique Profonde à Grande Echelle;FR
Alpage, INRIA Paris-Rocquencourt & Université Paris 7, Domaine de Voluceau, Rocquencourt, Le Chesnay Cedex, France 78153#TAB#;https://openalex.org/W2018662406;;Alpage, INRIA Paris-Rocquencourt & Université Paris 7, Domaine de Voluceau, Rocquencourt, Le Chesnay Cedex, France 78153#TAB#;FR
ESTACA, Montigny-le-Bretonneux, France.;https://openalex.org/W3102994429;;ESTACA, Montigny-le-Bretonneux, France.;FR
Laboratoire Physico-Chimie Curie, UMR Centre National de la Recherche Scientifique 168, Institut Curie, Orsay, France.;https://openalex.org/W2057315630;;Laboratoire Physico-Chimie Curie, UMR Centre National de la Recherche Scientifique 168, Institut Curie, Orsay, France.;FR
École normale supérieure, 45, rue d'Ulm, 75005 Paris, France;https://openalex.org/W1985551666;;École normale supérieure, 45, rue d'Ulm, 75005 Paris, France;FR
Centre for Mathematical Sciences, University of Cambridge, United Kingdom;https://openalex.org/W2996409808;;Centre for Mathematical Sciences, University of Cambridge, United Kingdom;GB
C.N.R.S, Centre de Mathématiques Laurent Schwartz, École Polytechnique;https://openalex.org/W2062890775;;C.N.R.S, Centre de Mathématiques Laurent Schwartz, École Polytechnique;FR
International Research Center on Environment and Development (CIRED), Liege, Belgium;https://openalex.org/W2077033699;;International Research Center on Environment and Development (CIRED), Liege, Belgium;BE
Département de Mathématiques et Applications, École Normale Supérieure, 45 rue d’Ulm, 75 005 Paris, France;https://openalex.org/W2024449135;;Département de Mathématiques et Applications, École Normale Supérieure, 45 rue d’Ulm, 75 005 Paris, France;FR
DMA, Ecole Normale Supérieure, Paris, France;https://openalex.org/W2006387121;;DMA, Ecole Normale Supérieure, Paris, France;FR
Laboratoire Statistique et Génome, UMR CNRS 8071, INRA 1152, Tour Evry 2, Evry, France;https://openalex.org/W2117795918;;Laboratoire Statistique et Génome, UMR CNRS 8071, INRA 1152, Tour Evry 2, Evry, France;FR
MAP5, UMR CNRS 8145, Univ. Sorbonne Paris Cité;https://openalex.org/W2521878023;;MAP5, UMR CNRS 8145, Univ. Sorbonne Paris Cité;FR
Université Paris-Est, IFSTTAR, MACS, F-75732 Paris, France;https://openalex.org/W2024930761;;Université Paris-Est, IFSTTAR, MACS, F-75732 Paris, France;FR
Laboratoire Navier UMR 8205 CNRS, ENPC, IFSTTAR, Université Paris-Est, Marne-la-Vallée, France;https://openalex.org/W2594678980;;Laboratoire Navier UMR 8205 CNRS, ENPC, IFSTTAR, Université Paris-Est, Marne-la-Vallée, France;FR
ESRF, 71 Avenue des Martyrs, CS 40220, 38043 Grenoble Cedex, France.;https://openalex.org/W2912667312;;ESRF, 71 Avenue des Martyrs, CS 40220, 38043 Grenoble Cedex, France.;FR
Département d'informatique, École normale supérieure, Paris Cedex 05, France f-75230#TAB#;https://openalex.org/W3158747708;;Département d'informatique, École normale supérieure, Paris Cedex 05, France f-75230#TAB#;FR
CNRS, ècole normale supérieure, Paris, France;https://openalex.org/W1518247129;;CNRS, ècole normale supérieure, Paris, France;FR
,École Normale Supérieure, Paris, France#TAB#;https://openalex.org/W1611084195;;,École Normale Supérieure, Paris, France#TAB#;FR
CNRS & Ecole normale supérieure, 75005 Paris, France#TAB#;https://openalex.org/W1755257908;;CNRS & Ecole normale supérieure, 75005 Paris, France#TAB#;FR
DI-École Normale Supérieure de Paris;https://openalex.org/W2114614628;;DI-École Normale Supérieure de Paris;FR
Ecole Normale Supérieure de Paris, France;https://openalex.org/W2142481893;;Ecole Normale Supérieure de Paris, France;FR
École Normale Supérieure, Paris Cedex 05, France 75230#TAB#;https://openalex.org/W2165086189;;École Normale Supérieure, Paris Cedex 05, France 75230#TAB#;FR
École Normale Supérieure, Paris, France and CNRS, France#TAB#;https://openalex.org/W2114052185;;École Normale Supérieure, Paris, France and CNRS, France#TAB#;FR
CNRS & École normale supérieure, Paris, France;https://openalex.org/W175092372;;CNRS & École normale supérieure, Paris, France;FR
Ecole Normale Supérieure, FRANCE;https://openalex.org/W2080605566;;Ecole Normale Supérieure, FRANCE;FR
Unité INSERM 562 “Cognitive Neuroimaging,” Service Hospitalier Frédéric Joliot, CEA/DSV, 91401 Orsay Cedex, France.;https://openalex.org/W2053138397;;Unité INSERM 562 “Cognitive Neuroimaging,” Service Hospitalier Frédéric Joliot, CEA/DSV, 91401 Orsay Cedex, France.;FR
Unité INSERM 562 “Cognitive Neuroimaging”, CEA/DSV, 91401 Orsay Cedex, France;https://openalex.org/W1965333862;;Unité INSERM 562 “Cognitive Neuroimaging”, CEA/DSV, 91401 Orsay Cedex, France;FR
Laboratory for Developmental Studies, Harvard University, Cambridge, MA 02138, USA;https://openalex.org/W2111540192;;Laboratory for Developmental Studies, Harvard University, Cambridge, MA 02138, USA;US
Department of Physical Medicine and Rehabilitation, Virginia Commonwealth University Health Systems, Children's Hospital of Richmond.;https://openalex.org/W4212968680;;Department of Physical Medicine and Rehabilitation, Virginia Commonwealth University Health Systems, Children's Hospital of Richmond.;US
University of Michigan/Pechiney Centre de Recherche de Voreppe;https://openalex.org/W2316112542;;University of Michigan/Pechiney Centre de Recherche de Voreppe;US
Sophis Technology , Paris, France;https://openalex.org/W3125945617;;Sophis Technology , Paris, France;FR
Laboratoire de Physique théorique de l’Ecole Normale Supérieure, Paris Cedex 05, France;https://openalex.org/W1633948243;;Laboratoire de Physique théorique de l’Ecole Normale Supérieure, Paris Cedex 05, France;FR
LAGA, UMR 7539, Université Paris 13, Paris, France;https://openalex.org/W2963739745;;LAGA, UMR 7539, Université Paris 13, Paris, France;FR
Institut Denis Poisson;https://openalex.org/W2922491973;;Institut Denis Poisson;FR
Labo IA, Université Paris 8, 2 rue de la Liberté, 93526, St-Denis, France#TAB#;https://openalex.org/W2008212831;;Labo IA, Université Paris 8, 2 rue de la Liberté, 93526, St-Denis, France#TAB#;FR
LIASD Université Paris 8;https://openalex.org/W2163637676;;LIASD Université Paris 8;FR
SeQureNet, 23 avenue d'Italie, Paris, France;https://openalex.org/W2057334759;;SeQureNet, 23 avenue d'Italie, Paris, France;FR
SeQureNet, 23 avenue d’Italie, 75013 Paris, France;https://openalex.org/W2081810236;;SeQureNet, 23 avenue d’Italie, 75013 Paris, France;FR
SeQureNet, 23 avenue d’Italie, F-75013 Paris, France;https://openalex.org/W1988256065;;SeQureNet, 23 avenue d’Italie, F-75013 Paris, France;FR
SeQureNet, 23 Avenue d’Italie, 75013 Paris, France;https://openalex.org/W2009593842;;SeQureNet, 23 Avenue d’Italie, 75013 Paris, France;FR
SeQureNet, 23 Avenue d'Italie, 75013 Paris, France;https://openalex.org/W2077802478;;SeQureNet, 23 Avenue d'Italie, 75013 Paris, France;FR
,École Normale Supérieure, Paris, France#TAB#;https://openalex.org/W1495728876;;,École Normale Supérieure, Paris, France#TAB#;FR
DCSSI Crypto Lab, Paris 07 SP, France#TAB#;https://openalex.org/W1603600847;;DCSSI Crypto Lab, Paris 07 SP, France#TAB#;FR
DCSSI Crypto Lab 51, Boulevard de La Tour-Maubourg, Paris 07 SP, France#TAB#;https://openalex.org/W1547026537;;DCSSI Crypto Lab 51, Boulevard de La Tour-Maubourg, Paris 07 SP, France#TAB#;FR
DCSSI Crypto Lab, PARIS-07 SP#TAB#;https://openalex.org/W1530988384;;DCSSI Crypto Lab, PARIS-07 SP#TAB#;FR
DCSSI Crypto Lab, PARIS 07 SP#TAB#;https://openalex.org/W2152069962;;DCSSI Crypto Lab, PARIS 07 SP#TAB#;FR
SeQureNet, 23 avenue d'Italie, 75013 Paris, France;https://openalex.org/W1540014009;;SeQureNet, 23 avenue d'Italie, 75013 Paris, France;FR
SeQureNet SARL, 23 avenue d'Italie - 75013 Paris, France;https://openalex.org/W2064917910;;SeQureNet SARL, 23 avenue d'Italie - 75013 Paris, France;FR
France strategie;https://openalex.org/W2788048418;;France strategie;FR
CEA, DSV IBEB, Laboratoire de Biologie du Développement des Plantes, UMR 6191 CNRS, CEA, Aix-Marseille II, Saint-Paul-lez-Durance, France.;https://openalex.org/W1997845502;;CEA, DSV IBEB, Laboratoire de Biologie du Développement des Plantes, UMR 6191 CNRS, CEA, Aix-Marseille II, Saint-Paul-lez-Durance, France.;FR
Laboratory of Plant Developmental Biology, Service of Plant Biology and Environmental Microbiology/Institute for Biotechnology and Environmental Biology, UMR6191 CEA/CNRS/Mediterranean University Aix-Marseille, St. Paul Lez Durance, France.;https://openalex.org/W2156570483;;Laboratory of Plant Developmental Biology, Service of Plant Biology and Environmental Microbiology/Institute for Biotechnology and Environmental Biology, UMR6191 CEA/CNRS/Mediterranean University Aix-Marseille, St. Paul Lez Durance, France.;FR
LPEM, ESPCI Paris-PSL Research University-CNRS-Sorbonne Universités, UPMC, F-75005 Paris, France;https://openalex.org/W2474756640;;LPEM, ESPCI Paris-PSL Research University-CNRS-Sorbonne Universités, UPMC, F-75005 Paris, France;FR
Laboratoire Physique et Etude des Matériaux, CNRS UPR0005, ESPCI, 10 rue Vauquelin, 75005 Paris, France.;https://openalex.org/W1973722757;;Laboratoire Physique et Etude des Matériaux, CNRS UPR0005, ESPCI, 10 rue Vauquelin, 75005 Paris, France.;FR
Laboratoire Physique et Etude des Matériaux ESPCI-CNRS-UPMC UMR8213 10 rue Vauquelin 75005 Paris France;https://openalex.org/W2034058761;;Laboratoire Physique et Etude des Matériaux ESPCI-CNRS-UPMC UMR8213 10 rue Vauquelin 75005 Paris France;FR
,École Normale Supérieure, Paris, France#TAB#;https://openalex.org/W2196734151;;,École Normale Supérieure, Paris, France#TAB#;FR
Département d'Informatique, École normale supérieure and CNRS, Paris, France;https://openalex.org/W2134112278;;Département d'Informatique, École normale supérieure and CNRS, Paris, France;FR
CNRS, Laboratoire d'informatique de l'École normale supérieure, Paris, France;https://openalex.org/W2199785256;;CNRS, Laboratoire d'informatique de l'École normale supérieure, Paris, France;FR
Laboratoire d'informatique de l'École normale supérieure, UMR 8548 (CNRS), Paris, France;https://openalex.org/W4213122280;;Laboratoire d'informatique de l'École normale supérieure, UMR 8548 (CNRS), Paris, France;FR
Laboratoire d’informatique de l’École normale supérieure, UMR 8548 (CNRS), Paris, France;https://openalex.org/W2130917468;;Laboratoire d’informatique de l’École normale supérieure, UMR 8548 (CNRS), Paris, France;FR
Département dʼinformatique, École normale supérieure, CNRS, Paris, France;https://openalex.org/W2963422761;;Département dʼinformatique, École normale supérieure, CNRS, Paris, France;FR
Laboratoire d'informatique, École normale supérieure, CNRS, Paris, France#TAB#;https://openalex.org/W2159347714;;Laboratoire d'informatique, École normale supérieure, CNRS, Paris, France#TAB#;FR
École Normale Supérieure and CNRS, Paris, France;https://openalex.org/W2111716715;;École Normale Supérieure and CNRS, Paris, France;FR
CNRS, ècole normale supérieure, Paris, France;https://openalex.org/W2111180847;;CNRS, ècole normale supérieure, Paris, France;FR
École normale supérieure, CNRS, Paris, France#TAB#;https://openalex.org/W1963491718;;École normale supérieure, CNRS, Paris, France#TAB#;FR
CNRS, France / ENS, France;https://openalex.org/W2417586110;;CNRS, France / ENS, France;FR
Département d’informatique, École normale supérieure, CNRS, Paris, France;https://openalex.org/W3103848082;;Département d’informatique, École normale supérieure, CNRS, Paris, France;FR
Departement d’informatique, Ecole normale superieure, 75230 Paris Cedex 05, France;https://openalex.org/W1973952022;;Departement d’informatique, Ecole normale superieure, 75230 Paris Cedex 05, France;FR
École Normale Supérieure and CNRS, Paris, France;https://openalex.org/W2247875639;;École Normale Supérieure and CNRS, Paris, France;FR
CNRS/UFC/ENSMM/UTBM, FEMTO-ST Institute, Univ. Bourgogne Franche-Comté, Besançon, France;https://openalex.org/W2600240505;;CNRS/UFC/ENSMM/UTBM, FEMTO-ST Institute, Univ. Bourgogne Franche-Comté, Besançon, France;FR
Innovation Group, Valtronic Technologies SA, CH-1015 Lausanne, Switzerland;https://openalex.org/W2735980164;;Innovation Group, Valtronic Technologies SA, CH-1015 Lausanne, Switzerland;CH
Innovation group, Valtronic Technologies SA, Lausanne, Switzerland;https://openalex.org/W2887034546;;Innovation group, Valtronic Technologies SA, Lausanne, Switzerland;CH
Valtronic Technologies SA, Les Charbonnières, Switzerland;https://openalex.org/W2917464340;;Valtronic Technologies SA, Les Charbonnières, Switzerland;CH
PhaseView (France);https://openalex.org/W1996019342;;PhaseView (France);FR
Phaseview, 7, rue de la Croix Martre, 91120 Palaiseau, France;https://openalex.org/W2027309678;;Phaseview, 7, rue de la Croix Martre, 91120 Palaiseau, France;FR
Infectious Disease Research Centre, CHUL Research Centre (CHUQ), Quebec City,Quebec, Canada.;https://openalex.org/W2150328121;;Infectious Disease Research Centre, CHUL Research Centre (CHUQ), Quebec City,Quebec, Canada.;CA
Laboratoire Infections Rétrovirales et Signalisation Cellulaire, CNRS/UM I UMR 5121/IFR 122, Institut de Biologie, Montpellier, France;https://openalex.org/W1545163572;;Laboratoire Infections Rétrovirales et Signalisation Cellulaire, CNRS/UM I UMR 5121/IFR 122, Institut de Biologie, Montpellier, France;FR
Pfizer Global Research and Development, Fresnes Laboratories, 3-9 rue de la Loge, BP 100, 94265 Fresnes Cedex, France;https://openalex.org/W2000343774;;Pfizer Global Research and Development, Fresnes Laboratories, 3-9 rue de la Loge, BP 100, 94265 Fresnes Cedex, France;FR
Department of Electrical Engineering at Stanford University, Stanford, CA 94305 USA. He is now with Facebook, Menlo Park, CA 94025, USA.;https://openalex.org/W4206691627;;Department of Electrical Engineering at Stanford University, Stanford, CA 94305 USA. He is now with Facebook, Menlo Park, CA 94025, USA.;US
CSIRO Mineral Resources, Bentley, Western Australia, Australia.;https://openalex.org/W1988375224;;CSIRO Mineral Resources, Bentley, Western Australia, Australia.;AU
Dpartement d'informatique, Universit du Qubec Montral, C.P. 8888, Succ. Centre-Ville, Montral (QC) H3C 3P8 Canada#TAB#;https://openalex.org/W2586919930;;Dpartement d'informatique, Universit du Qubec Montral, C.P. 8888, Succ. Centre-Ville, Montral (QC) H3C 3P8 Canada#TAB#;CA
ENST Bretagne, France E-mail: pmaille@rennes.enst-bretagne.fr#TAB#;https://openalex.org/W1501794636;;ENST Bretagne, France E-mail: pmaille@rennes.enst-bretagne.fr#TAB#;FR
HSBC France;https://openalex.org/W1567850906;;HSBC France;FR
Ecole Nationale de la Météorologie, Météo-France, Toulouse, France;https://openalex.org/W2027564955;;Ecole Nationale de la Météorologie, Météo-France, Toulouse, France;FR
Global Facility for Disaster Reduction and Recovery, Washington, D.C. USA.;https://openalex.org/W3103829348;;Global Facility for Disaster Reduction and Recovery, Washington, D.C. USA.;US
Positron Emission Tomography Center, Department of Diagnostic Radiology, Yale University School of Medicine, New Haven, USA;https://openalex.org/W2034199885;;Positron Emission Tomography Center, Department of Diagnostic Radiology, Yale University School of Medicine, New Haven, USA;US
Positron Emission Tomography Center, Department of Diagnostic Radiology, Yale University School of Medicine, New Haven, Connecticut;https://openalex.org/W1969577526;;Positron Emission Tomography Center, Department of Diagnostic Radiology, Yale University School of Medicine, New Haven, Connecticut;US
Amadeus s.a.s., Sophia Antipolis 06902, France#TAB#;https://openalex.org/W2128579905;;Amadeus s.a.s., Sophia Antipolis 06902, France#TAB#;FR
Amadeus IT group SA, Nice, France;https://openalex.org/W1979152732;;Amadeus IT group SA, Nice, France;FR
Astrium Satellites, Toulouse, France;https://openalex.org/W2037850096;;Astrium Satellites, Toulouse, France;FR
Laboratoire d'Ecologie, Equipe Eco-Evolution Mathématique, Ecole Normale Supérieure, 46 rue d'Ulm, 75230 Paris Cedex 05, France.;https://openalex.org/W2082168227;;Laboratoire d'Ecologie, Equipe Eco-Evolution Mathématique, Ecole Normale Supérieure, 46 rue d'Ulm, 75230 Paris Cedex 05, France.;FR
French Aerosp. Lab., French Aeronaut. & Space Res. Center (ONERA), Palaiseau;https://openalex.org/W2135341490;;French Aerosp. Lab., French Aeronaut. & Space Res. Center (ONERA), Palaiseau;FR
Onera, The French Aerospace Lab, Palaiseau, France;https://openalex.org/W1964012868;;Onera, The French Aerospace Lab, Palaiseau, France;FR
DOTA SLS, ONERA, 2 Chemin de la Hunière, 91761 Palaiseau, France;https://openalex.org/W2063739047;;DOTA SLS, ONERA, 2 Chemin de la Hunière, 91761 Palaiseau, France;FR
ONERA, DOTA/SLS, 2, chemin de la Hunière, 91761 Palaiseau, France;https://openalex.org/W1965193358;;ONERA, DOTA/SLS, 2, chemin de la Hunière, 91761 Palaiseau, France;FR
ONERA, The French Aerospace Lab, F-91123 Palaiseau, Cedex, France;https://openalex.org/W2037246274;;ONERA, The French Aerospace Lab, F-91123 Palaiseau, Cedex, France;FR
ONERA—The French Aerospace Lab, F-91123 Palaiseau cedex, France;https://openalex.org/W2017138849;;ONERA—The French Aerospace Lab, F-91123 Palaiseau cedex, France;FR
Onera the French Aerospace Lab, Optics Department, 2 Chemin de la Hunière, 91123 Palaiseau, France;https://openalex.org/W2560603587;;Onera the French Aerospace Lab, Optics Department, 2 Chemin de la Hunière, 91123 Palaiseau, France;FR
Onera – The French Aerospace Lab, 91123 Palaiseau, France;https://openalex.org/W2021527839;;Onera – The French Aerospace Lab, 91123 Palaiseau, France;FR
Liberal general practitioner, France.;https://openalex.org/W2922052291;;Liberal general practitioner, France.;FR
Société ATN SA (Application de techniques nouvelles), 15, rue du Louvre, 75001 Paris, France;https://openalex.org/W1972520642;;Société ATN SA (Application de techniques nouvelles), 15, rue du Louvre, 75001 Paris, France;FR
BGI-Shenzhen, Shenzhen 518083, China.;https://openalex.org/W2784563507;;BGI-Shenzhen, Shenzhen 518083, China.;CN
Centre de Physique Théorique de l'Ecole Polytechnique, Route de Saclay, 91128 Palaiseau Cedex, France;https://openalex.org/W2006910689;;Centre de Physique Théorique de l'Ecole Polytechnique, Route de Saclay, 91128 Palaiseau Cedex, France;FR
Imagerie Moléculaire et Stratégies Théranostiques - Clermont Auvergne;https://openalex.org/W2568499895;;Imagerie Moléculaire et Stratégies Théranostiques - Clermont Auvergne;FR
Univ Clermont 1, UFR Pharmacie, Clermont-Ferrand F-63001, France;https://openalex.org/W2078173600;;Univ Clermont 1, UFR Pharmacie, Clermont-Ferrand F-63001, France;FR
E.A.4231, Faculté de Pharmacie, 28 place Henri Dunant, B.P. 38, 63001 Clermont-Ferrand Cedex 1, France, and CBS, CNRS, INSERM, 29, rue de Navacelles, 34060 Montpellier, France;https://openalex.org/W2051676260;;E.A.4231, Faculté de Pharmacie, 28 place Henri Dunant, B.P. 38, 63001 Clermont-Ferrand Cedex 1, France, and CBS, CNRS, INSERM, 29, rue de Navacelles, 34060 Montpellier, France;FR
Laboratoire d'Océanographie Dynamique et de Climatologie, Paris, France. Centre d'Etude des Environnements Terrestre et Planetaires, Paris, France;https://openalex.org/W2142726895;;Laboratoire d'Océanographie Dynamique et de Climatologie, Paris, France. Centre d'Etude des Environnements Terrestre et Planetaires, Paris, France;FR
Laboratoire Kastler Brossel, Unité de Recherche de l'Ecole normale supérieure et de l'Université Pierre et Marie Curie, associée au CNRS, 24 rue Lhomond, 75005 Paris, France;https://openalex.org/W2147887540;;Laboratoire Kastler Brossel, Unité de Recherche de l'Ecole normale supérieure et de l'Université Pierre et Marie Curie, associée au CNRS, 24 rue Lhomond, 75005 Paris, France;FR
Homa Capital, Jerusalem, Israel;https://openalex.org/W3185259208;;Homa Capital, Jerusalem, Israel;IL
bFinance, ESCP Europe, Paris, France;https://openalex.org/W1764071147;;bFinance, ESCP Europe, Paris, France;FR
Harvard University ,;https://openalex.org/W2137197441;;Harvard University ,;US
[Dept. of Aeronaut. & Astronaut., MIT, Cambridge, MA, USA];https://openalex.org/W2109641755;;[Dept. of Aeronaut. & Astronaut., MIT, Cambridge, MA, USA];US
National Botanic Garden of Belgium;https://openalex.org/W2032961507;;National Botanic Garden of Belgium;BE
Ridoret Company, 60 rue de Québec ZI Chef de Baie, 17041 La Rochelle, France;https://openalex.org/W2922103109;;Ridoret Company, 60 rue de Québec ZI Chef de Baie, 17041 La Rochelle, France;FR
Laboratoire Kastler Brossel, Ecole Normale Supérieure, Université Pierre et Marie Curie Paris 6, CNRS, 24 rue Lhomond 75005 Paris, France;https://openalex.org/W2089245166;;Laboratoire Kastler Brossel, Ecole Normale Supérieure, Université Pierre et Marie Curie Paris 6, CNRS, 24 rue Lhomond 75005 Paris, France;FR
Laboratoire Kastler Brossel, École Normale Supérieure, CNRS, Université Pierre et Marie Curie , 24 rue Lhomond, F-75005 Paris, France.;https://openalex.org/W1905882346;;Laboratoire Kastler Brossel, École Normale Supérieure, CNRS, Université Pierre et Marie Curie , 24 rue Lhomond, F-75005 Paris, France.;FR
Institute of Inorganic Chemistry, Christian-Albrechts-Universität, Otto-Hahn-Platz 6/7, 24118 Kiel, Germany, and Institut Lavoisier, UMR CNRS 8180, Université de Versailles St-Quentin en Yvelines, 45 Avenue des Etats-Unis, 78035 Versailles, France;https://openalex.org/W2041777058;;Institute of Inorganic Chemistry, Christian-Albrechts-Universität, Otto-Hahn-Platz 6/7, 24118 Kiel, Germany, and Institut Lavoisier, UMR CNRS 8180, Université de Versailles St-Quentin en Yvelines, 45 Avenue des Etats-Unis, 78035 Versailles, France;DE
IRSTEA, UR ETGR St Martin d'Heres France;https://openalex.org/W1601669682;;IRSTEA, UR ETGR St Martin d'Heres France;FR
IRSTEA, UR ETGR, Erosion torrentielle neige et avalanches, St-Martin-d'Hères F-38402, France;https://openalex.org/W2092905813;;IRSTEA, UR ETGR, Erosion torrentielle neige et avalanches, St-Martin-d'Hères F-38402, France;FR
IRSTEA, UR ETGR, Grenoble, France;https://openalex.org/W1869571370;;IRSTEA, UR ETGR, Grenoble, France;FR
Cemagref, UR ETGR, 2 rue de la Papeterie, BP-76, F-38402, St-Martin-d’Hères, France;https://openalex.org/W2071598162;;Cemagref, UR ETGR, 2 rue de la Papeterie, BP-76, F-38402, St-Martin-d’Hères, France;FR
Cemagref, UR ETGR, 2 rue de la Papeterie-BP76, F-38402 St-Martin-d’Hères, France;https://openalex.org/W2026217368;;Cemagref, UR ETGR, 2 rue de la Papeterie-BP76, F-38402 St-Martin-d’Hères, France;FR
Cemagref, UR ETGR, 2 rue de la Papeterie, FR-38402 St. Martin d’Hères Cedex, France;https://openalex.org/W2335222346;;Cemagref, UR ETGR, 2 rue de la Papeterie, FR-38402 St. Martin d’Hères Cedex, France;FR
IRSTEA, UR ETNA, St Martin d'Heres, France;https://openalex.org/W2125453604;;IRSTEA, UR ETNA, St Martin d'Heres, France;FR
EDF R&D, 1 avenue du Général de Gaulle, 92141 Clamart Cedex, France. sebastien.meunier@edf.fr;https://openalex.org/W2162659647;;EDF R&D, 1 avenue du Général de Gaulle, 92141 Clamart Cedex, France. sebastien.meunier@edf.fr;FR
Zurfluh-Feller 25150 Roide France#TAB#;https://openalex.org/W104227303;;Zurfluh-Feller 25150 Roide France#TAB#;FR
EDF Lab − Les Renardières, Département matériaux et mécanique des composants, 77818 Orvanne, France;https://openalex.org/W2896573873;;EDF Lab − Les Renardières, Département matériaux et mécanique des composants, 77818 Orvanne, France;FR
EDF R&D, Moret-sur-Loing, France;https://openalex.org/W2765625148;;EDF R&D, Moret-sur-Loing, France;FR
Director, Chappuis Halder11www.chappuishalder.com/, New York, United States;https://openalex.org/W2889347099;;Director, Chappuis Halder11www.chappuishalder.com/, New York, United States;US
ABB France (France);https://openalex.org/W3212309908;;ABB France (France);FR
Contribution from the Department of Chemistry and the Department of Physics, École Normale Supérieure, 24, rue Lhomond, F-75231 Paris Cedex 05, France;https://openalex.org/W1983591247;;Contribution from the Department of Chemistry and the Department of Physics, École Normale Supérieure, 24, rue Lhomond, F-75231 Paris Cedex 05, France;FR
Biomolécules : synthèse, structure et mode d'action (UMR 8642);https://openalex.org/W2085580991;;Biomolécules : synthèse, structure et mode d'action (UMR 8642);FR
Laboratoire de Physique Statistique, École Normale Supérieure, 24 rue Lhomond, 75231 Paris Cedex 5, France;https://openalex.org/W2050558778;;Laboratoire de Physique Statistique, École Normale Supérieure, 24 rue Lhomond, 75231 Paris Cedex 5, France;FR
Laboratoire Pierre Aigrain, Ecole Normale Supérieure, CNRS UMR 8551, Laboratoire associé aux universités Pierre et Marie Curie et Denis Diderot, 24, rue Lhomond, 75231 Paris Cedex 05, France;https://openalex.org/W2055082397;;Laboratoire Pierre Aigrain, Ecole Normale Supérieure, CNRS UMR 8551, Laboratoire associé aux universités Pierre et Marie Curie et Denis Diderot, 24, rue Lhomond, 75231 Paris Cedex 05, France;FR
Laboratoire Pierre Aigrain, ENS, Université Denis Diderot 7–CNRS, 24 rue Lhomond, 75005 Paris, France;https://openalex.org/W1963791923;;Laboratoire Pierre Aigrain, ENS, Université Denis Diderot 7–CNRS, 24 rue Lhomond, 75005 Paris, France;FR
Laboratoire Pierre Aigrain, École Normale Supérieure and CNRS, Université Paris 7–Diderot, 24 rue Lhomond, 75005 Paris, France;https://openalex.org/W2008376824;;Laboratoire Pierre Aigrain, École Normale Supérieure and CNRS, Université Paris 7–Diderot, 24 rue Lhomond, 75005 Paris, France;FR
Laboratoire Pierre Aigrain, Ecole Normale Supérieure, CNRS (UMR 8551), Université P. et M. Curie, Université D. Diderot, 24, rue Lhomond, F-75231 Paris Cedex 05, France;https://openalex.org/W2044638377;;Laboratoire Pierre Aigrain, Ecole Normale Supérieure, CNRS (UMR 8551), Université P. et M. Curie, Université D. Diderot, 24, rue Lhomond, F-75231 Paris Cedex 05, France;FR
Laboratoire Pierre Aigrain, Ecole Normale Supérieure–PSL Research University, CNRS, UPMC Univ. Paris 06–Sorbonne Universités, Univ. Paris Diderot-Sorbonne Paris Cité, 75005 Paris, France.;https://openalex.org/W2743449647;;Laboratoire Pierre Aigrain, Ecole Normale Supérieure–PSL Research University, CNRS, UPMC Univ. Paris 06–Sorbonne Universités, Univ. Paris Diderot-Sorbonne Paris Cité, 75005 Paris, France.;FR
Laboratoire de Physique de l'Ecole normale supérieure, ENS, Université PSL, CNRS, Sorbonne Université, Université Paris-Diderot, Sorbonne Paris Cité, Paris, 75005, France.;https://openalex.org/W2911042059;;Laboratoire de Physique de l'Ecole normale supérieure, ENS, Université PSL, CNRS, Sorbonne Université, Université Paris-Diderot, Sorbonne Paris Cité, Paris, 75005, France.;FR
Laboratoire de Physique Statistique, Ecole Normale Supérieure - 24, rue Lhomond, 75231 Paris Cedex 05, France;https://openalex.org/W1969830021;;Laboratoire de Physique Statistique, Ecole Normale Supérieure - 24, rue Lhomond, 75231 Paris Cedex 05, France;FR
Laboratoire Pierre Aigrain, École Normale Supérieure, Université Paris 7 Diderot, CNRS, 24 rue Lhomond, 75005 Paris, France;https://openalex.org/W2084081280;;Laboratoire Pierre Aigrain, École Normale Supérieure, Université Paris 7 Diderot, CNRS, 24 rue Lhomond, 75005 Paris, France;FR
Laboratoire Pierre-Aigrain, École Normale Supérieure, CNRS and Université Paris 7 Diderot, 24 rue Lhomond, 75005 Paris, France;https://openalex.org/W2043172173;;Laboratoire Pierre-Aigrain, École Normale Supérieure, CNRS and Université Paris 7 Diderot, 24 rue Lhomond, 75005 Paris, France;FR
Novespace, Bordeaux – Mérignac, France;https://openalex.org/W2517689896;;Novespace, Bordeaux – Mérignac, France;FR
Université de Paris, IPGP/CNRS/IGN;https://openalex.org/W4205101448;;Université de Paris, IPGP/CNRS/IGN;FR
SynAging, Nancy, France;https://openalex.org/W2142807222;;SynAging, Nancy, France;FR
